ORG_ID,ORG_NAME,ZCTA,Distance,TravelTime,DANCENYC_Budget_Size,DANCENYC_Discipline,NYC_MARKER,Org_ADDRESS,Org_Zip_Code,Org_City,Org_State,lng,lat,ZCTA_lng,ZCTA_lat,orgid,orgname,avg_td,med_td,avg_tt,med_tt
5372,"Art Sweats, Inc.",11225,7.640000000000000,43,2,Dance Maker,Manhattan,"140 Second Avenue, #503  New York",10003-8384,Manhattan,NY,-73.987018829999997,40.728829200000000,-73.954219210000005,40.663045869999998,5372,"Art Sweats, Inc.",5.810000000000000,5.810000000000000,36.000000000000000,36.000000000000000
5687,"Joyce Theater Foundation, Inc.",10001,1.550000000000000,14,5,Presenting,Manhattan,175 Eighth Avenue  New York,10011-1694,Manhattan,NY,-74.000361940000005,40.742872669999997,-73.997280820000000,40.750671980000000,5687,"Joyce Theater Foundation, Inc.",4.490000000000000,4.480000000000000,34.750000000000000,33.500000000000000
5687,"Joyce Theater Foundation, Inc.",10017,3.540000000000000,26,5,Presenting,Manhattan,175 Eighth Avenue  New York,10011-1694,Manhattan,NY,-74.000361940000005,40.742872669999997,-73.972416890000005,40.752346770000003,5687,"Joyce Theater Foundation, Inc.",4.490000000000000,4.480000000000000,34.750000000000000,33.500000000000000
5687,"Joyce Theater Foundation, Inc.",10035,7.460000000000000,58,5,Presenting,Manhattan,175 Eighth Avenue  New York,10011-1694,Manhattan,NY,-74.000361940000005,40.742872669999997,-73.929730930000005,40.795652250000003,5687,"Joyce Theater Foundation, Inc.",4.490000000000000,4.480000000000000,34.750000000000000,33.500000000000000
5687,"Joyce Theater Foundation, Inc.",11205,5.410000000000000,41,5,Presenting,Manhattan,175 Eighth Avenue  New York,10011-1694,Manhattan,NY,-74.000361940000005,40.742872669999997,-73.966286359999998,40.694696059999998,5687,"Joyce Theater Foundation, Inc.",4.490000000000000,4.480000000000000,34.750000000000000,33.500000000000000
5689,"Young Dancers in Repertory, Inc.",11204,2.980000000000000,16,3,Educational,Brooklyn,P.O. Box 205037 Sunset Station Brooklyn,11220-7037,Brooklyn,NY,-74.015563999999998,40.642874999999997,-73.984826240000004,40.618779189999998,5689,"Young Dancers in Repertory, Inc.",2.980000000000000,2.980000000000000,16.000000000000000,16.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",10011,1.680000000000000,8,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-74.000594010000000,40.742001739999999,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",10014,2.110000000000000,15,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-74.007033050000004,40.733697679999999,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",10022,1.740000000000000,13,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.967817109999999,40.758554789999998,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",10032,6.840000000000000,27,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.942846149999994,40.838824410000001,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",10040,8.140000000000001,31,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.930519640000000,40.858297620000002,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",11216,7.520000000000000,29,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.949316460000006,40.680767510000003,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",11222,5.280000000000000,33,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.947744029999996,40.728235789999999,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",11226,9.130000000000001,47,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.956648779999995,40.646448010000000,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",11366,12.490000000000000,62,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.785018679999993,40.728152209999998,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5782,"Lubovitch Dance Foundation, Inc.",11366,12.490000000000000,62,3,Dance Maker,Manhattan,229 West 42nd Street Eighth Floor New York,10036-7205,Manhattan,NY,-73.988050130000005,40.756812400000001,-73.785018679999993,40.728152209999998,5782,"Lubovitch Dance Foundation, Inc.",6.740000000000000,7.180000000000000,32.700000000000003,30.000000000000000
5873,"The Dance Ring, Inc.",11217,4.230000000000000,25,4,Dance Maker,Manhattan,131 East 10 Street 2nd Floor New York,10003-7504,Manhattan,NY,-73.987541449999995,40.730181989999998,-73.979344810000001,40.682420950000001,5873,"The Dance Ring, Inc.",4.230000000000000,4.230000000000000,25.000000000000000,25.000000000000000
5878,Renegade Performance Group,11225,0.750000000000000,9,1,Dance Maker,Brooklyn,"1289 Union Street, 6D  Brooklyn",11225-1667,Brooklyn,NY,-73.949498239999997,40.668984199999997,-73.954219210000005,40.663045869999998,5878,Renegade Performance Group,0.750000000000000,0.750000000000000,9.000000000000000,9.000000000000000
5878,Renegade Performance Group,11225,0.750000000000000,9,1,Dance Maker,Brooklyn,"1289 Union Street, 6D  Brooklyn",11225-1667,Brooklyn,NY,-73.949498239999997,40.668984199999997,-73.954219210000005,40.663045869999998,5878,Renegade Performance Group,0.750000000000000,0.750000000000000,9.000000000000000,9.000000000000000
5983,"Gina Gibney Dance, Inc.",10014,1.180000000000000,14,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-74.007033050000004,40.733697679999999,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10023,3.600000000000000,26,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.982606610000005,40.775921199999999,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10028,4.230000000000000,21,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.953493210000005,40.776426479999998,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10031,9.320000000000000,40,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.950056219999993,40.825294120000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10031,7.210000000000000,38,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.950056219999993,40.825294120000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10035,6.770000000000000,39,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.929730930000005,40.795652250000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10039,8.330000000000000,33,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.936068590000005,40.830855759999999,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",10128,4.290000000000000,22,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.949942300000004,40.781429770000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11102,7.080000000000000,41,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.925937140000002,40.772635309999998,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11103,7.150000000000000,42,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.913447280000000,40.762574110000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11206,4.040000000000000,26,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.942357740000006,40.701953840000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11206,4.040000000000000,26,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.942357740000006,40.701953840000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11206,4.040000000000000,26,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.942357740000006,40.701953840000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11206,4.040000000000000,26,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.942357740000006,40.701953840000002,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11213,8.699999999999999,37,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.936335720000002,40.671077570000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11216,6.400000000000000,20,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.949316460000006,40.680767510000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11217,5.840000000000000,29,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.979344810000001,40.682420950000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11217,5.840000000000000,29,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.979344810000001,40.682420950000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11217,5.840000000000000,29,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.979344810000001,40.682420950000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11217,5.840000000000000,29,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.979344810000001,40.682420950000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11221,6.210000000000000,31,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.927878899999996,40.691340109999999,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11226,7.890000000000000,43,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.956648779999995,40.646448010000000,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11226,7.890000000000000,43,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.956648779999995,40.646448010000000,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11231,5.590000000000000,33,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-74.004680129999997,40.677506110000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11237,4.970000000000000,25,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.920954550000005,40.704196690000003,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11238,6.150000000000000,33,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.963804379999999,40.679170740000004,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
5983,"Gina Gibney Dance, Inc.",11355,11.310000000000000,53,4,Presenting,Manhattan,890 Broadway 5th Floor New York,10003-1211,Manhattan,NY,-73.989476999999994,40.732373000000003,-73.821031009999999,40.751452350000001,5983,"Gina Gibney Dance, Inc.",6.070000000000000,5.840000000000000,31.629999999999999,29.000000000000000
6044,"Groove With Me, Inc.",10469,7.390000000000000,38,2,Educational,Manhattan,186 E. 123rd St. 2nd Fl  New York,10035-2211,Manhattan,NY,-73.937182530000001,40.802472969999997,-73.848217640000001,40.868569739999998,6044,"Groove With Me, Inc.",9.690000000000000,9.690000000000000,54.500000000000000,54.500000000000000
6044,"Groove With Me, Inc.",11231,11.990000000000000,71,2,Educational,Manhattan,186 E. 123rd St. 2nd Fl  New York,10035-2211,Manhattan,NY,-73.937182530000001,40.802472969999997,-74.004680129999997,40.677506110000003,6044,"Groove With Me, Inc.",9.690000000000000,9.690000000000000,54.500000000000000,54.500000000000000
6159,Ballet Hispanico of New York,10037,3.230000000000000,22,5,Dance Maker,Manhattan,167 West 89 Street  New York,10024-1901,Manhattan,NY,-73.972638509999996,40.789306060000001,-73.937284960000000,40.812984440000001,6159,Ballet Hispanico of New York,7.080000000000000,7.090000000000000,38.000000000000000,38.000000000000000
6159,Ballet Hispanico of New York,11368,10.940000000000000,54,5,Dance Maker,Manhattan,167 West 89 Street  New York,10024-1901,Manhattan,NY,-73.972638509999996,40.789306060000001,-73.852811189999997,40.749396670000003,6159,Ballet Hispanico of New York,7.080000000000000,7.090000000000000,38.000000000000000,38.000000000000000
6648,Martha Graham Center of Contemporary Dance,10006,2.550000000000000,24,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-74.012953749999994,40.709614440000003,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10014,0.370000000000000,7,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-74.007033050000004,40.733697679999999,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10022,3.540000000000000,28,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.967817109999999,40.758554789999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10024,5.100000000000000,25,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.974853929999995,40.792196509999997,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10025,5.280000000000000,33,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.966622650000005,40.798600890000003,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10026,6.650000000000000,31,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.952681389999995,40.802380489999997,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10027,6.280000000000000,30,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.953223620000003,40.811818959999997,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10032,8.640000000000001,41,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.942846149999994,40.838824410000001,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10033,9.199999999999999,46,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.933862730000001,40.850537629999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10033,9.199999999999999,46,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.933862730000001,40.850537629999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10036,2.110000000000000,19,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.989909429999997,40.759280439999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10128,5.340000000000000,37,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.949942300000004,40.781429770000003,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10463,11.869999999999999,58,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.906636579999997,40.880848139999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,10463,11.869999999999999,58,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.906636579999997,40.880848139999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,11105,8.199999999999999,52,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.906768540000002,40.778876560000000,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,11234,14.039999999999999,78,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.910569510000002,40.606557289999998,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,11237,6.150000000000000,33,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.920954550000005,40.704196690000003,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,11238,6.460000000000000,39,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.963804379999999,40.679170740000004,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6648,Martha Graham Center of Contemporary Dance,11377,6.900000000000000,37,4,Dance Maker,Manhattan,55 Bethune Street  New York,10014-2010,Manhattan,NY,-74.008449540000001,40.736871839999999,-73.905155789999995,40.744819440000001,6648,Martha Graham Center of Contemporary Dance,6.830000000000000,6.460000000000000,38.000000000000000,37.000000000000000
6673,Appleby Foundation Inc.,10012,0.190000000000000,4,2,Dance Maker,Manhattan,579 Broadway 4B  New York,10012-5415,Manhattan,NY,-73.996123999999995,40.724324000000003,-73.998078390000003,40.725580639999997,6673,Appleby Foundation Inc.,0.190000000000000,0.190000000000000,4.000000000000000,4.000000000000000
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10009,12.990000000000000,66,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.844958439999999,40.838102980000002,-73.978636030000004,40.726407969999997,6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,8.529999999999999,7.770000000000000,52.000000000000000,66.000000000000000
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10030,7.770000000000000,66,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.844958439999999,40.838102980000002,-73.942856370000001,40.818266559999998,6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,8.529999999999999,7.770000000000000,52.000000000000000,66.000000000000000
6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,10454,4.850000000000000,24,2,Presenting,Bronx,2474 Westchester Avenue  Bronx,10461-3510,Bronx,NY,-73.844958439999999,40.838102980000002,-73.916589630000004,40.805517620000003,6675,BAAD! Bronx Academy of Arts & Dance/Arthur Aviles Typical Theatre,8.529999999999999,7.770000000000000,52.000000000000000,66.000000000000000
6681,"K.S. J.A.M.M. Dance Troupe, Inc.",11211,2.110000000000000,18,2,Educational,Brooklyn,347 Nostrand Avenue  Brooklyn,11216-4668,Brooklyn,NY,-73.950670149999993,40.686325390000000,-73.953533530000001,40.712337200000000,6681,"K.S. J.A.M.M. Dance Troupe, Inc.",2.110000000000000,2.110000000000000,18.000000000000000,18.000000000000000
6707,Calpulli Mexican Dance Co.,10002,10.940000000000000,62,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.986257969999997,40.715761909999998,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,10019,7.390000000000000,48,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.987067460000006,40.765793019999997,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,10019,7.390000000000000,48,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.987067460000006,40.765793019999997,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,10303,29.329999999999998,105,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-74.169025160000004,40.632372500000002,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,11106,4.040000000000000,38,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.931807739999996,40.761793769999997,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,11370,1.430000000000000,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.887427680000002,40.775251740000002,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,11370,1.430000000000000,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.887427680000002,40.775251740000002,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6707,Calpulli Mexican Dance Co.,11370,1.430000000000000,11,2,Dance Maker,Queens,2512 77th St.  East Elmhurst,11370-1528,Queens,NY,-73.891585550000002,40.762107489999998,-73.887427680000002,40.775251740000002,6707,Calpulli Mexican Dance Co.,7.920000000000000,5.720000000000000,41.750000000000000,43.000000000000000
6785,"DanceWorks, Inc./Pentacle",11103,9.630000000000001,57,3,Service,Manhattan,75 Broad Street Suite 304 New York,10004-2415,Manhattan,NY,-74.011225690000003,40.704664840000000,-73.913447280000000,40.762574110000003,6785,"DanceWorks, Inc./Pentacle",7.860000000000000,7.860000000000000,42.500000000000000,42.500000000000000
6785,"DanceWorks, Inc./Pentacle",11213,6.090000000000000,28,3,Service,Manhattan,75 Broad Street Suite 304 New York,10004-2415,Manhattan,NY,-74.011225690000003,40.704664840000000,-73.936335720000002,40.671077570000001,6785,"DanceWorks, Inc./Pentacle",7.860000000000000,7.860000000000000,42.500000000000000,42.500000000000000
